Tanggal,Resi Retur,DN,Resi Original,SKU,IMEI,Sloc,Doc Sanggahan,Update Case,KETERANGAN,Doc Handover,NO HO,Link Video Sanggahan,Status,Nama Packer,Status Print,Tgl & Jam Packing,catatan
,,Tidak ditemukan,TG3552415091,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.glutafield,,Tidak ditemukan,345,D01_20260331143725.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7770950415,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. bad unit tidak segel,,Tidak ditemukan,21,D06_20260406105106.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7721964183,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi batu,,Tidak ditemukan,22,D02_20260401113110.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3555452992,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi box hp redmi,,Tidak ditemukan,100,D04_20260330135218.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7724316360,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi hp bekas,,Tidak ditemukan,107,WhatsApp Video 2026-04-14 at 10.47.26.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7698279578,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi batu dan air mineral,,Tidak ditemukan,388,D01_20260330171244.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3560003808,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi balok kayu,,Tidak ditemukan,493,D03_20260406193748.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7709306172,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.bad unit tdk segel,,Tidak ditemukan,253,D01_20260331100234.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3560667300,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi powerbank bekas,,Tidak ditemukan,61,D04_20260409110927.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3563824309,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.user info menerima paket kosong,,Tidak ditemukan,462,D07_20260407161727.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3569852609,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.user info menerima paket kosong,,Tidak ditemukan,301,D02_20260406165755.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3568641802,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.resi yang diterima,,Tidak ditemukan,168,D04_20260406170653.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3563835308,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi tissue basah,,Tidak ditemukan,134,D06_20260408142738.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3562591902,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi hp bekas,,Tidak ditemukan,675,D02_20260406201200.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3563754819,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. user info menerima paket isi box kosong/unit hilang,,Tidak ditemukan,306,D07_20260415135640.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7795504128,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,"done submit,isi hp bekas",,Tidak ditemukan,120,D07_20260409104458.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7808233108,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi box putih kosong,,Tidak ditemukan,29,D04_20260410102334.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7747096839,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi set top box,,Tidak ditemukan,274,D06_20260404145620.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3562998607,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done subit.isi mobil mainan,,Tidak ditemukan,97,D06_20260410140724.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3569123712,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi batu,,Tidak ditemukan,59,D07_20260414103753.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3568765102,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.Isi Jasmine Blossome,,Tidak ditemukan,221,D06_20260408134420.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3565092102,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done subit.isi botol parfum,,Tidak ditemukan,199,D04_20260406183401.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX9122135019,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,"done subir.user info menerima unit Hot 60i, sementara pesanan Hot 60pro",,Tidak ditemukan,110,D07_20260417102701.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7686555702,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. user order 4 - gudang kirim 5 unit,,Tidak ditemukan,236,D02_20260328143555.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3559471593,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi box hp kosong,,Tidak ditemukan,145,D04_20260328132728.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7819690395,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu. isi batu,,Tidak ditemukan,42,D06_20260413110019.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3559146298,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi batu bata,,Tidak ditemukan,370,D04_20260402205449.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3569445007,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi sasa penyedap rasa,,Tidak ditemukan,187,D04_20260408143619.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3564925310,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi batu,,Tidak ditemukan,86,D01_20260415170938.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3561667413,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi soklin,,Tidak ditemukan,184,D07_20260417150233.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3564526904,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi batu,,Tidak ditemukan,484,D03_20260408145108.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3560766306,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi wipol,,Tidak ditemukan,358,D07_20260408150634.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3560797215,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done SATU.isi biskuit nissin,,Tidak ditemukan,82,D06_20260417135310.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7689892295,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu. box kosong,,Tidak ditemukan,101,D02_20260330092443.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3554599793,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit..resi yang diterima,,Tidak ditemukan,281,D03_20260404111749.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3555885391,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. SN yang diterima,,Tidak ditemukan,167,D04_20260331165419.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7835678558,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.Isi HP bekas,,Tidak ditemukan,16,D04_20260414105724.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7799750173,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi lcd,,Tidak ditemukan,152,WhatsApp Video 2026-04-22 at 11.29.23.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7829726917,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done SATU.box rusak,,Tidak ditemukan,228,D07_20260413093344.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7740404655,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi karung,,Tidak ditemukan,288,D06_20260404100724.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7791869793,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done SATU. Box kosong,,Tidak ditemukan,23,D04_20260409093041.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX9124721010,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done SATU. isi box hp iphone,,Tidak ditemukan,138,D07_20260417101621.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7831957456,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done daily.bad unit tdk segel,,Tidak ditemukan,131,D07_20260413102630.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3569977504,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done SATU. Isi handbody,,Tidak ditemukan,279,D07_20260409142006.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3568999312,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done SATU. isi garem,,Tidak ditemukan,24,D06_20260418131046.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3566518119,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done SATU. isi box oppo,,Tidak ditemukan,168,D04_20260418134025.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3569413316,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done SATU. isi batu,,Tidak ditemukan,68,D07_20260414104539.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3561478319,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. user info menerima paket kepala charger hilang,,Tidak ditemukan,209,D07_20260418111531.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3569102406,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done daily. bad unit tdk segel,,Tidak ditemukan,448,D02_20260406140009.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX9122908459,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. Isi botol mineral,,Tidak ditemukan,160,D07_20260417144445.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3566709518,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi Sunlight,,Tidak ditemukan,207,D01_20260420172916.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3569156014,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi freis sirup,,Tidak ditemukan,71,D04_20260416113344.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3567487618,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi rautan pensil,,Tidak ditemukan,40,D06_20260418135836.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX9103206064,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. Box kosong,,Tidak ditemukan,8,D04_20260415094216.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3562945113,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi box hp realme,,Tidak ditemukan,22,D07_20260416111451.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7796299812,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,135,D04_20260409141009.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX9111110894,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done SATU. box rusak,,Tidak ditemukan,3,D02_20260416151357.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3564307519,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi batu,,Tidak ditemukan,28,D04_20260418104817.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3567720026,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,254,D07_20260420162245.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX9133525699,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,159,D07_20260420100705.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3563916111,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,186,D07_20260416094803.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3565325522,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi keramik,,Tidak ditemukan,206,D03_20260424151415.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX9133764517,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi tissu,,Tidak ditemukan,156,D07_20260418101937.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3564853725,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi close up (pasta gigi),,Tidak ditemukan,251,D01_20260422115147.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3569196028,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. bad unit tdk segel,,Tidak ditemukan,312,D07_20260424184833.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3562807619,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. Isi daia,,Tidak ditemukan,54,D04_20260418105401.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3565695123,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi tepung,,Tidak ditemukan,89,D03_20260423144804.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3567966224,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. Isi bubuk tabur gizi,,Tidak ditemukan,767,D02_20260425212650.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3568627218,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. user info menerima paket kosong,,Tidak ditemukan,133,D03_20260418093048.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,4177203999,TG3567274737,X6887-TNM-256/8,000357059530415475,1655,,done submit.user menerima box kosong,,,182,D02_20260430190635.mp4,done,Amirulloh,Success,2026-05-04 08:59:28,
,,Tidak ditemukan,TG3560286726,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. tdk segel,,Tidak ditemukan,205,D06_20260425100336.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3569661025,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi batu,,Tidak ditemukan,131,D03_20260421141436.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3564157916,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. ISI SABUN PEPAYA,,Tidak ditemukan,142,D07_20260417140909.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3560414127,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. ISI TEH KOTAK,,Tidak ditemukan,148,D01_20260423153458.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3569561424,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi susu,,Tidak ditemukan,137,D04_20260421132554.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,4177205244,TG3564595237,X6857-GRN-256/8,000350363490330782,1655,,done submit.user menerima box kosong/unit hilang,,,86,D06_20260502132749.mp4,done,Amirulloh,Success,2026-05-04 10:49:54,
,,Tidak ditemukan,TG3568977425,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.segel rusak,,Tidak ditemukan,886,D02_20260425222310.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX9152054581,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.box rusak,,Tidak ditemukan,236,D02_20260421092329.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3567251330,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.box rusak,,Tidak ditemukan,177,D04_20260428113959.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX9201189229,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.bad unit tdk segel,,Tidak ditemukan,167,D04_20260427104645.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,4177202890,TG3568603832,X6725-GLD-64/3,000354053324460048,1655,,done satu.box kosong,,,210,D02_20260430174633.mp4,done,Amirulloh,Success,2026-05-05 18:10:34,
,,Tidak ditemukan,JX9180987759,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi box realme,,Tidak ditemukan,91,D06_20260424140759.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3566020721,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.Isi Batu,,Tidak ditemukan,178,D07_20260420173025.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3565844028,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.Isi Batu,,Tidak ditemukan,187,D03_20260423150034.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX9158805575,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.bad unit tdk segel,,Tidak ditemukan,199,D04_20260421102546.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3563445122,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi cetakan kue,,Tidak ditemukan,87,D06_20260424152603.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,4177205712,TG3568795539,X6840-TNM-64/4,000350991270599547,1655,,done satu.bad unit tdk segel,,,153,D04_20260502150233.mp4,done,Amirulloh,Success,2026-05-07 09:32:56,
,,Tidak ditemukan,JX9238808722,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.box rusak,,Tidak ditemukan,56,D02_20260429094431.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3562317324,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. bad unit tdk segel,,Tidak ditemukan,480,D06_20260425210530.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3569830824,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi HP bekas,,Tidak ditemukan,182,D07_20260420150153.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3564790633,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu. Isi sepatu,,Tidak ditemukan,286,D03_20260427172650.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3568627218,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi part yamaha,,Tidak ditemukan,133,D03_20260418093048.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX9163933862,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.box kosong,,Tidak ditemukan,95,D04_20260422100434.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3561367911,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi parfum,,Tidak ditemukan,166,D07_20260417150643.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3562998119,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.isi unit lebih murah & Tidak segel,,Tidak ditemukan,116,D04_20260418110959.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,4177204658,JX9257405123,X6857-PRP-256/8,000350363490466214,1655,,done satu.isi pewarna rambut,,,192,D06_20260502150033.mp4,done,Krisna Maulana,Success,2026-05-09 16:28:19,
,,Tidak ditemukan,JX9166768068,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,"done submit,user menerima box kosong/unit hilang",,Tidak ditemukan,89,D06_20260422115401.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,4177213604,JX9303569819,X6840-BLK-256/4,000350824174057595,1655,,done satu..Box rusak,,,64,D04_20260506102940.mp4,done,Krisna Maulana,Success,2026-05-06 09:04:24,
,,4177204916,TG3565844935,X6840-TNM-64/4,000350991271584225,1655,,done satu.isi sirup botol,,,154,D04_20260502145257.mp4,done,WH Semarang,Success,2026-05-02 09:44:47,
,,Tidak ditemukan,SPXID068862297704,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu.bad unit tdk segel,,Tidak ditemukan,3,D02_20260427152817.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3561934522,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu. Box Realme,,Tidak ditemukan,52,D02_20260422144740.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX9132004012,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu. box infinix s4,,Tidak ditemukan,125,D07_20260418102055.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3561138427,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu. Isi purbasari,,Tidak ditemukan,39,D04_20260427141023.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,4177204536,JX9255643422,PB9Y0009ID,000356874550958670,1655,,done satu. casing HP,,,92,D06_20260502114301.mp4,done,Krisna Maulana,Success,2026-05-02 09:43:02,
,,Tidak ditemukan,JX9207662355,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done satu. box motorola & Batu,,Tidak ditemukan,60,D02_20260427134259.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
